kepid,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
6949061,CONFIRMED,1.0,0,0,0,0,8.96847034,3.092e-05,-3.092e-05,139.39473,0.00253,-0.00253,0.558,0.057,-0.45,4.4073,0.082,-0.082,234.3,6.8,-6.8,2.17,0.35,-0.39,1024.0,,,259.95,116.38,-98.45,38.2,1.0,q1_q17_dr25_tce,5808.0,105.0,-117.0,4.185,0.176,-0.108,1.374,0.221,-0.246,291.96069,42.43301,14.128
7269493,CONFIRMED,1.0,0,0,0,0,1.907810683,3.168e-06,-3.168e-06,131.63784,0.00141,-0.00141,0.41,0.037,-0.41,1.8707,0.0447,-0.0447,120.5,3.5,-3.5,0.91,0.09,-0.04,1268.0,,,609.28,188.3,-95.41,40.9,1.0,q1_q17_dr25_tce,5435.0,97.0,-119.0,4.578,0.01,-0.095,0.824,0.086,-0.033,287.57117,42.813919,12.852
11657891,CONFIRMED,1.0,0,0,0,0,2.514628496,4.428e-06,-4.428e-06,132.90904,0.00143,-0.00143,0.247,0.218,-0.247,1.6239,0.0517,-0.0517,228.4,8.2,-8.2,1.27,0.31,-0.11,1217.0,,,517.89,376.64,-126.58,33.3,1.0,q1_q17_dr25_tce,5662.0,152.0,-152.0,4.56,0.031,-0.168,0.84,0.207,-0.069,289.59308,49.781158,14.325
6305192,CONFIRMED,1.0,0,0,0,0,8.025118521,3.166e-06,-3.166e-06,132.469133,0.000325,-0.000325,0.454,0.042,-0.323,5.3694,0.0396,-0.0396,3120.4,10.6,-10.6,7.79,1.37,-1.37,1093.0,,,336.73,167.37,-125.86,373.0,1.0,q1_q17_dr25_tce,6002.0,120.0,-120.0,4.196,0.162,-0.108,1.369,0.241,-0.241,297.21408,41.66404,14.153
6382217,CONFIRMED,1.0,0,0,0,0,5.79529495,3.623e-05,-3.623e-05,136.77974,0.00546,-0.00546,0.714,0.236,-0.493,2.272,0.147,-0.147,334.3,26.0,-26.0,1.05,0.06,-0.07,534.0,,,19.23,3.97,-4.03,14.8,2.0,q1_q17_dr25_tce,3757.0,75.0,-83.0,4.718,0.039,-0.024,0.539,0.03,-0.038,296.85663,41.758179,15.773
9634821,CONFIRMED,0.979,0,0,0,0,73.7578875,0.0004304,-0.0004304,183.72348,0.00488,-0.00488,0.714,0.205,-0.487,2.69,0.115,-0.115,1836.9,98.8,-98.8,4.28,2.21,-0.66,375.0,,,4.66,7.81,-1.77,20.2,1.0,q1_q17_dr25_tce,5029.0,192.0,-174.0,4.429,0.13,-0.416,0.93,0.481,-0.144,284.34274,46.316551,15.213
8950568,CONFIRMED,1.0,0,0,0,0,8.30537702,3.937e-05,-3.937e-05,139.7437,0.0044,-0.0044,0.489,0.634,-0.489,3.751,0.601,-0.601,365.6,26.6,-26.6,1.69,0.18,-0.13,809.0,,,101.43,32.2,-21.9,28.5,1.0,q1_q17_dr25_tce,5435.0,109.0,-109.0,4.495,0.063,-0.077,0.873,0.09,-0.068,290.97342,45.290321,14.779
3326377,CONFIRMED,1.0,0,0,0,0,13.22714056,2.728e-05,-2.728e-05,142.20251,0.00166,-0.00166,0.013,0.406,-0.013,3.2861,0.051,-0.051,812.0,17.8,-17.8,2.22,0.15,-0.12,638.0,,,39.1,9.11,-6.79,51.8,1.0,q1_q17_dr25_tce,5180.0,103.0,-103.0,4.548,0.036,-0.054,0.8,0.054,-0.043,286.55807,38.405369,14.443
11601584,CONFIRMED,1.0,0,0,0,0,51.8098276,0.0002294,-0.0002294,182.97335,0.00327,-0.00327,0.273,0.668,-0.597,6.343,0.454,-0.454,1025.4,23.2,-23.2,2.6,0.19,-0.16,410.0,,,6.71,1.66,-1.25,56.8,1.0,q1_q17_dr25_tce,5191.0,103.0,-103.0,4.53,0.044,-0.055,0.826,0.061,-0.05,286.47147,49.649021,14.122
11601584,CONFIRMED,0.95,0,0,0,0,4.38536428,1.366e-05,-1.366e-05,139.22548,0.00258,-0.00258,0.335,0.117,-0.335,2.5126,0.0777,-0.0777,198.5,8.5,-8.5,1.15,0.09,-0.07,935.0,,,180.22,44.6,-33.41,25.9,2.0,q1_q17_dr25_tce,5191.0,103.0,-103.0,4.53,0.044,-0.055,0.826,0.061,-0.05,286.47147,49.649021,14.122
11601584,CONFIRMED,0.85,0,0,0,0,34.205785079,,,148.8050925,,,0.319,,,5.1691,,,183.2,,,1.1,0.09,-0.06,471.0,,,11.67,2.89,-2.16,11.6,4.0,q1_q17_dr25_tce,5191.0,103.0,-103.0,4.53,0.044,-0.055,0.826,0.061,-0.05,286.47147,49.649021,14.122
11601584,CONFIRMED,0.98,0,0,0,0,13.97945055,3.917e-05,-3.917e-05,142.33829,0.00225,-0.00225,0.924,0.015,-0.645,1.2325,0.08,-0.08,356.1,25.9,-25.9,1.97,0.15,-0.12,635.0,,,38.44,9.51,-7.13,17.1,3.0,q1_q17_dr25_tce,5191.0,103.0,-103.0,4.53,0.044,-0.055,0.826,0.061,-0.05,286.47147,49.649021,14.122
8689793,CONFIRMED,1.0,0,0,0,0,3.554856338,6.658e-06,-6.658e-06,131.80398,0.00159,-0.00159,0.331,0.093,-0.331,2.1004,0.0428,-0.0428,232.9,6.7,-6.7,1.29,0.37,-0.1,1157.0,,,425.04,359.93,-100.9,40.8,1.0,q1_q17_dr25_tce,6068.0,163.0,-181.0,4.565,0.036,-0.204,0.831,0.24,-0.06,292.02045,44.876221,14.053
11673802,CONFIRMED,1.0,0,0,0,0,5.28790754,1.129e-05,-1.129e-05,135.36119,0.0018,-0.0018,0.474,0.354,-0.273,8.5274,0.0591,-0.0591,343.9,4.3,-4.3,7.1,0.35,-0.96,1661.0,,,1802.31,262.7,-548.56,90.6,1.0,q1_q17_dr25_tce,4994.0,52.0,-89.0,3.433,0.02,-0.024,3.818,0.185,-0.517,297.35928,49.79755,13.427
4263293,CONFIRMED,1.0,0,0,0,0,8.45746636,3.053e-05,-3.053e-05,133.87132,0.00298,-0.00298,0.209,0.253,-0.209,2.2906,0.0941,-0.0941,1320.3,67.4,-67.4,1.87,0.16,-0.16,540.0,,,20.08,6.25,-5.4,21.8,1.0,q1_q17_dr25_tce,4347.0,117.0,-143.0,4.73,0.05,-0.041,0.524,0.045,-0.045,291.83432,39.307362,15.862
4263293,CONFIRMED,1.0,0,0,0,0,17.28116957,8.997e-05,-8.997e-05,136.00718,0.00401,-0.00401,0.206,0.271,-0.206,2.829,0.137,-0.137,1562.8,83.3,-83.3,2.04,0.17,-0.18,425.0,,,7.75,2.41,-2.08,20.3,2.0,q1_q17_dr25_tce,4347.0,117.0,-143.0,4.73,0.05,-0.041,0.524,0.045,-0.045,291.83432,39.307362,15.862
4263293,CONFIRMED,0.243,0,0,0,0,32.1340014,0.0002547,-0.0002547,142.27582,0.00667,-0.00667,0.256,0.191,-0.256,2.691,0.205,-0.205,1262.0,116.0,-116.0,1.84,0.15,-0.16,346.0,,,3.39,1.05,-0.92,11.8,3.0,q1_q17_dr25_tce,4347.0,117.0,-143.0,4.73,0.05,-0.041,0.524,0.045,-0.045,291.83432,39.307362,15.862
5695524,CONFIRMED,0.938,0,0,0,0,59.7711433,0.0002146,-0.0002146,148.96886,0.00298,-0.00298,0.899,0.03,-0.619,4.843,0.107,-0.107,574.5,17.3,-17.3,3.17,1.09,-0.43,522.0,,,17.53,17.71,-6.19,38.5,1.0,q1_q17_dr25_tce,6214.0,173.0,-217.0,4.382,0.087,-0.217,1.122,0.384,-0.153,288.57443,40.988659,13.952
6205897,CONFIRMED,1.0,0,0,0,0,4.417692516,9.04e-06,-9.04e-06,133.96139,0.00159,-0.00159,0.971,0.043,-0.685,2.323,0.122,-0.122,279.2,9.0,-9.0,1.57,0.09,-0.06,790.0,,,92.16,17.36,-12.69,35.1,1.0,q1_q17_dr25_tce,4766.0,77.0,-77.0,4.645,0.015,-0.039,0.664,0.037,-0.027,292.13297,41.547539,14.31
7948784,CONFIRMED,1.0,0,0,0,0,10.08744556,2.418e-05,-2.418e-05,135.13582,0.00218,-0.00218,0.921,0.003,-0.636,2.9884,0.0713,-0.0713,568.1,16.1,-16.1,3.15,0.9,-0.38,942.0,,,186.14,155.73,-60.51,39.9,1.0,q1_q17_dr25_tce,6310.0,168.0,-205.0,4.417,0.065,-0.195,1.095,0.313,-0.134,287.36127,43.738781,15.079
9244756,CONFIRMED,1.0,0,0,0,0,16.34355902,7.639e-05,-7.639e-05,145.04116,0.00363,-0.00363,0.716,0.203,-0.478,5.474,0.122,-0.122,829.4,27.5,-27.5,3.26,0.5,-0.29,730.0,,,67.34,27.0,-14.74,34.0,1.0,q1_q17_dr25_tce,5730.0,77.0,-86.0,4.394,0.08,-0.12,1.056,0.161,-0.094,300.41751,45.605518,15.017
9650808,CONFIRMED,1.0,0,0,0,0,21.96401646,6.964e-05,-6.964e-05,133.03586,0.00251,-0.00251,0.483,0.0,-0.446,2.7509,0.0766,-0.0766,693.4,28.3,-28.3,2.57,0.72,-0.31,643.0,,,40.41,33.23,-12.7,26.9,1.0,q1_q17_dr25_tce,5774.0,156.0,-173.0,4.447,0.081,-0.189,0.958,0.268,-0.115,292.49963,46.324409,15.378
9650808,CONFIRMED,0.899,0,0,0,0,125.602323,0.001114,-0.001114,215.4336,0.00629,-0.00629,0.065,0.4,-0.065,7.105,0.206,-0.206,925.7,41.1,-41.1,2.89,0.81,-0.35,360.0,,,3.95,3.25,-1.24,23.3,2.0,q1_q17_dr25_tce,5774.0,156.0,-173.0,4.447,0.081,-0.189,0.958,0.268,-0.115,292.49963,46.324409,15.378
8950568,CONFIRMED,1.0,0,0,0,0,12.51353325,6.151e-05,-6.151e-05,139.42461,0.00407,-0.00407,0.596,0.035,-0.47,4.301,0.157,-0.157,430.8,16.4,-16.4,1.88,0.19,-0.15,706.0,,,58.69,18.63,-12.67,30.0,2.0,q1_q17_dr25_tce,5435.0,109.0,-109.0,4.495,0.063,-0.077,0.873,0.09,-0.068,290.97342,45.290321,14.779
8950568,CONFIRMED,0.889,0,0,0,0,17.9134215,0.0002149,-0.0002149,135.52921,0.00927,-0.00927,0.832,0.146,-0.587,4.364,0.244,-0.244,197.8,18.5,-18.5,1.39,0.15,-0.1,626.0,,,36.38,11.55,-7.85,11.4,4.0,q1_q17_dr25_tce,5435.0,109.0,-109.0,4.495,0.063,-0.077,0.873,0.09,-0.068,290.97342,45.290321,14.779
8950568,CONFIRMED,0.998,0,0,0,0,25.2149143,0.0003992,-0.0003992,152.6912,0.0156,-0.0156,0.599,0.376,-0.389,5.76,0.514,-0.514,174.1,23.8,-23.8,1.19,0.13,-0.09,559.0,,,23.05,7.31,-4.98,9.9,3.0,q1_q17_dr25_tce,5435.0,109.0,-109.0,4.495,0.063,-0.077,0.873,0.09,-0.068,290.97342,45.290321,14.779
8804845,CONFIRMED,0.951,0,0,0,0,5.42586901,1.767e-05,-1.767e-05,135.86589,0.00274,-0.00274,0.1,0.336,-0.1,2.5342,0.0836,-0.0836,259.0,10.8,-10.8,1.48,0.2,-0.08,973.0,,,211.66,76.42,-34.67,26.1,1.0,q1_q17_dr25_tce,5594.0,75.0,-83.0,4.489,0.038,-0.113,0.934,0.127,-0.054,285.38742,45.049049,14.305
10480915,CONFIRMED,1.0,0,0,0,0,19.58561177,4.526e-05,-4.526e-05,132.36472,0.00198,-0.00198,0.964,0.025,-0.675,1.755,0.111,-0.111,532.9,23.7,-23.7,3.09,0.41,-0.34,666.0,,,46.51,18.16,-12.21,27.1,1.0,q1_q17_dr25_tce,5618.0,112.0,-101.0,4.401,0.1,-0.1,0.996,0.133,-0.109,295.79218,47.600101,14.18
11709244,CONFIRMED,1.0,0,0,0,0,4.544436472,6.76e-06,-6.76e-06,134.90159,0.00127,-0.00127,0.731,0.162,-0.494,1.8141,0.0444,-0.0444,879.3,24.1,-24.1,3.0,0.34,-0.25,1017.0,,,253.48,79.06,-52.84,42.5,1.0,q1_q17_dr25_tce,5445.0,81.0,-81.0,4.458,0.072,-0.096,0.937,0.105,-0.078,289.83542,49.82563,15.009
11709244,CONFIRMED,0.974,0,0,0,0,12.76220558,5.548e-05,-5.548e-05,143.73026,0.00391,-0.00391,0.955,0.012,-0.729,2.0688,0.0823,-0.0823,653.8,43.4,-43.4,3.18,0.35,-0.27,721.0,,,63.86,19.92,-13.31,17.4,2.0,q1_q17_dr25_tce,5445.0,81.0,-81.0,4.458,0.072,-0.096,0.937,0.105,-0.078,289.83542,49.82563,15.009
11709244,CONFIRMED,0.999,0,0,0,0,38.7149617,0.0002511,-0.0002511,134.0313,0.005,-0.005,0.691,0.053,-0.494,3.441,0.164,-0.164,694.8,46.3,-46.3,2.62,0.3,-0.21,498.0,,,14.55,4.53,-3.04,16.2,3.0,q1_q17_dr25_tce,5445.0,81.0,-81.0,4.458,0.072,-0.096,0.937,0.105,-0.078,289.83542,49.82563,15.009
11853878,CONFIRMED,1.0,0,0,0,0,3.69298623,7.316e-06,-7.316e-06,132.73624,0.0016,-0.0016,0.775,0.051,-0.531,1.7744,0.0543,-0.0543,763.3,25.7,-25.7,1.74,0.15,-0.15,745.0,,,72.66,22.54,-19.48,33.9,1.0,q1_q17_dr25_tce,4402.0,118.0,-144.0,4.682,0.045,-0.036,0.572,0.049,-0.049,285.60254,50.112041,14.265
5728139,CONFIRMED,1.0,0,0,0,0,5.334082429,1.332e-06,-1.332e-06,131.981761,0.000208,-0.000208,0.045,0.052,-0.045,6.2226,0.00687,-0.00687,4676.5,8.3,-8.3,13.08,2.45,-3.0,1495.0,,,1180.64,571.89,-512.17,653.4,1.0,q1_q17_dr25_tce,6332.0,82.0,-75.0,4.016,0.18,-0.12,1.905,0.357,-0.437,297.59366,40.977268,14.463
7668663,CONFIRMED,1.0,0,0,0,0,6.4980147,1.408e-05,-1.408e-05,136.00108,0.00178,-0.00178,0.92,0.015,-0.662,2.4384,0.0353,-0.0353,190.9,5.4,-5.4,1.87,0.27,-0.28,1026.0,,,262.18,109.5,-86.92,41.2,1.0,q1_q17_dr25_tce,5727.0,104.0,-115.0,4.328,0.137,-0.112,1.104,0.164,-0.164,286.28601,43.320461,13.25
7047922,CONFIRMED,0.975,0,0,0,0,19.76169247,6.983e-05,-6.983e-05,135.17794,0.0028,-0.0028,0.924,0.032,-0.639,3.9097,0.0871,-0.0871,392.5,11.8,-11.8,2.81,0.94,-0.62,791.0,,,92.38,103.55,-53.14,35.3,1.0,q1_q17_dr25_tce,6327.0,291.0,-542.0,4.327,0.158,-0.193,1.175,0.389,-0.259,295.75412,42.537479,14.563
9353314,CONFIRMED,1.0,0,0,0,0,5.18498961,1.159e-05,-1.159e-05,131.8814,0.00185,-0.00185,0.021,0.415,-0.021,2.1397,0.058,-0.058,430.1,13.7,-13.7,1.15,0.09,-0.12,652.0,,,42.62,13.44,-12.09,36.4,1.0,q1_q17_dr25_tce,4325.0,131.0,-131.0,4.68,0.059,-0.027,0.56,0.045,-0.056,295.90656,45.80912,14.744
3629967,CONFIRMED,0.956,0,0,0,0,85.6542476,0.0004328,-0.0004328,155.12346,0.00387,-0.00387,0.012,0.442,-0.012,6.866,0.122,-0.122,476.0,14.9,-14.9,3.56,0.54,-0.82,522.0,,,17.51,6.89,-7.72,36.6,1.0,q1_q17_dr25_tce,5818.0,69.0,-86.0,4.065,0.202,-0.081,1.647,0.252,-0.378,286.40231,38.738541,13.34
9347009,CONFIRMED,1.0,0,0,0,0,19.32945602,9.041e-05,-9.041e-05,133.26717,0.00356,-0.00356,0.009,0.457,-0.009,3.794,0.122,-0.122,935.5,40.2,-40.2,2.26,0.27,-0.14,529.0,,,18.57,7.7,-4.03,26.8,1.0,q1_q17_dr25_tce,5026.0,149.0,-149.0,4.604,0.02,-0.08,0.763,0.093,-0.046,293.68192,45.817558,15.719
4917596,CONFIRMED,1.0,0,0,0,0,3.290114076,6.233e-06,-6.233e-06,133.15709,0.00168,-0.00168,0.203,0.248,-0.203,1.5151,0.0536,-0.0536,645.3,25.7,-25.7,1.49,0.12,-0.13,802.0,,,97.96,29.97,-25.46,30.3,1.0,q1_q17_dr25_tce,4484.0,134.0,-134.0,4.654,0.054,-0.027,0.594,0.046,-0.051,289.93085,40.097752,15.753
11046458,CONFIRMED,1.0,0,0,0,0,3.311864148,3.55e-07,-3.55e-07,131.7427761,8.65e-05,-8.65e-05,0.905,0.005,-0.007,1.4049,0.0139,-0.0139,5976.5,24.2,-24.2,9.06,1.16,-0.33,1116.0,,,365.94,125.14,-46.03,448.2,1.0,q1_q17_dr25_tce,5461.0,73.0,-82.0,4.499,0.023,-0.12,0.937,0.12,-0.034,298.62488,48.57745,14.256
7132798,CONFIRMED,1.0,0,0,0,0,2.422084188,4.83e-07,-4.83e-07,132.940079,0.000165,-0.000165,0.058,0.229,-0.058,2.5613,0.00828,-0.00828,1871.8,5.2,-5.2,3.55,0.75,-0.32,1213.0,,,511.66,323.27,-136.32,423.7,1.0,q1_q17_dr25_tce,5598.0,149.0,-166.0,4.565,0.036,-0.144,0.83,0.176,-0.075,295.94641,42.65892,14.236
3448130,CONFIRMED,0.983,0,0,0,0,78.5461106,0.000425,-0.000425,144.06871,0.00404,-0.00404,0.044,0.366,-0.044,8.689,0.131,-0.131,658.7,21.3,-21.3,3.55,0.58,-0.64,501.0,,,14.85,6.34,-5.44,35.6,1.0,q1_q17_dr25_tce,5808.0,78.0,-78.0,4.172,0.162,-0.108,1.397,0.228,-0.254,292.5878,38.52203,14.087
9656252,CONFIRMED,1.0,0,0,0,0,16.92342126,5.948e-05,-5.948e-05,145.81407,0.0028,-0.0028,0.515,0.385,-0.307,4.1864,0.0904,-0.0904,1125.3,31.8,-31.8,3.4,0.5,-0.22,702.0,,,57.37,22.47,-9.99,40.8,1.0,q1_q17_dr25_tce,5786.0,78.0,-86.0,4.465,0.038,-0.12,0.99,0.147,-0.063,294.64816,46.392361,15.818
6026438,CONFIRMED,1.0,0,0,0,0,5.47665801,1.349e-05,-1.349e-05,135.70431,0.00214,-0.00214,0.788,0.127,-0.567,2.5482,0.0702,-0.0702,648.0,22.8,-22.8,2.01,0.13,-0.18,741.0,,,71.0,18.57,-18.52,32.1,1.0,q1_q17_dr25_tce,4650.0,125.0,-139.0,4.589,0.048,-0.028,0.706,0.046,-0.061,285.75146,41.33564,15.549
9471268,CONFIRMED,1.0,0,0,0,0,4.580346161,7.038e-06,-7.038e-06,134.0754,0.00131,-0.00131,0.384,0.077,-0.384,2.097,0.0384,-0.0384,308.3,6.8,-6.8,1.38,0.09,-0.07,889.0,,,147.56,33.76,-23.82,49.8,2.0,q1_q17_dr25_tce,5103.0,101.0,-101.0,4.558,0.032,-0.05,0.789,0.052,-0.037,294.32553,46.002251,13.693
9471268,CONFIRMED,1.0,0,0,0,0,2.248288213,2.61e-06,-2.61e-06,133.425805,0.000957,-0.000957,0.004,0.46,-0.004,2.0361,0.0311,-0.0311,263.2,5.0,-5.0,1.25,0.08,-0.06,1127.0,,,380.75,87.12,-61.45,59.7,1.0,q1_q17_dr25_tce,5103.0,101.0,-101.0,4.558,0.032,-0.05,0.789,0.052,-0.037,294.32553,46.002251,13.693
9471268,CONFIRMED,1.0,0,0,0,0,6.76690759,1.438e-05,-1.438e-05,136.61633,0.0018,-0.0018,0.648,0.267,-0.42,1.7062,0.0533,-0.0533,249.3,9.4,-9.4,1.31,0.09,-0.06,781.0,,,87.79,20.09,-14.17,29.7,3.0,q1_q17_dr25_tce,5103.0,101.0,-101.0,4.558,0.032,-0.05,0.789,0.052,-0.037,294.32553,46.002251,13.693
10657406,CONFIRMED,1.0,0,0,0,0,34.1732156,0.0001203,-0.0001203,137.78862,0.00291,-0.00291,0.815,0.004,-0.57,4.7679,0.0814,-0.0814,635.0,17.4,-17.4,2.37,0.22,-0.07,465.0,,,11.09,3.11,-1.57,38.9,1.0,q1_q17_dr25_tce,5201.0,93.0,-114.0,4.573,0.01,-0.09,0.834,0.077,-0.026,288.3725,47.933559,13.733
5526527,CONFIRMED,1.0,0,0,0,0,16.7364755,0.0001396,-0.0001396,143.13606,0.00682,-0.00682,0.9,0.06,-0.603,2.151,0.212,-0.212,1147.0,143.0,-143.0,2.73,0.09,-0.15,464.0,,,10.99,1.61,-1.83,9.9,1.0,q1_q17_dr25_tce,4334.0,77.0,-77.0,4.618,0.04,-0.012,0.653,0.022,-0.035,289.62524,40.708729,14.786
8766650,CONFIRMED,0.984,0,0,0,0,12.43929428,5.267e-05,-5.267e-05,136.37952,0.00362,-0.00362,0.663,0.034,-0.487,3.176,0.105,-0.105,254.3,12.1,-12.1,1.3,0.06,-0.09,627.0,,,36.57,6.77,-7.29,24.9,1.0,q1_q17_dr25_tce,4987.0,99.0,,4.531,0.068,-0.023,0.773,0.036,-0.053,296.54752,44.941929,13.395
10328393,CONFIRMED,1.0,0,0,0,0,7.62635494,2.202e-05,-2.202e-05,136.01585,0.00237,-0.00237,0.237,0.215,-0.236,2.4168,0.0744,-0.0744,296.1,10.4,-10.4,1.21,0.08,-0.05,703.0,,,57.89,13.26,-8.74,32.5,1.0,q1_q17_dr25_tce,4955.0,100.0,-100.0,4.61,0.018,-0.046,0.721,0.047,-0.029,286.66296,47.4137,14.017
7094486,CONFIRMED,1.0,0,0,0,0,11.35010642,2.163e-05,-2.163e-05,134.04612,0.00165,-0.00165,0.035,0.398,-0.035,2.2792,0.0544,-0.0544,1221.0,36.6,-36.6,1.75,0.09,-0.17,403.0,,,6.25,1.21,-1.65,38.3,1.0,q1_q17_dr25_tce,3597.0,72.0,-86.0,4.734,0.052,-0.017,0.514,0.026,-0.051,282.85992,42.66576,15.278
7289577,CONFIRMED,1.0,0,0,0,0,109.4450597,0.000434,-0.000434,197.9832,0.00285,-0.00285,0.149,0.301,-0.149,3.792,0.108,-0.108,1269.6,48.5,-48.5,3.04,0.28,-0.2,340.0,,,3.14,0.91,-0.61,30.1,1.0,q1_q17_dr25_tce,5403.0,107.0,-107.0,4.5,0.058,-0.071,0.868,0.08,-0.058,294.08392,42.809589,14.937
8543100,CONFIRMED,0.998,0,0,0,0,7.56052209,2.636e-05,-2.636e-05,134.47889,0.0027,-0.0027,0.022,0.394,-0.022,3.8573,0.0793,-0.0793,659.8,22.2,-22.2,2.4,0.73,-0.24,914.0,,,164.9,144.89,-49.45,34.6,1.0,q1_q17_dr25_tce,5895.0,158.0,-211.0,4.503,0.052,-0.208,0.94,0.282,-0.094,283.84515,44.609089,15.986
2693736,CONFIRMED,1.0,0,0,0,0,12.12401737,3.197e-05,-3.197e-05,134.955,0.00237,-0.00237,0.029,0.426,-0.029,3.3091,0.0679,-0.0679,788.4,22.9,-22.9,2.37,0.11,-0.2,675.0,,,48.98,8.44,-10.18,40.1,1.0,q1_q17_dr25_tce,5094.0,83.0,-76.0,4.469,0.082,-0.033,0.87,0.042,-0.072,286.11536,37.966999,15.09
9412760,CONFIRMED,1.0,0,0,0,0,9.38740646,2.454e-05,-2.454e-05,137.38383,0.0021,-0.0021,0.946,0.015,-0.691,1.6165,0.0622,-0.0622,384.6,20.0,-20.0,1.69,0.12,-0.05,575.0,,,25.83,6.25,-3.46,22.3,1.0,q1_q17_dr25_tce,4500.0,90.0,-90.0,4.656,0.012,-0.045,0.646,0.046,-0.02,295.22879,45.97102,14.028
9412760,CONFIRMED,1.0,0,0,0,0,7.41556471,5.357e-05,-5.357e-05,137.81512,0.00613,-0.00613,0.434,0.02,-0.434,1.973,0.194,-0.194,150.4,15.6,-15.6,0.79,0.05,-0.03,622.0,,,35.37,8.57,-4.73,11.8,2.0,q1_q17_dr25_tce,4500.0,90.0,-90.0,4.656,0.012,-0.045,0.646,0.046,-0.02,295.22879,45.97102,14.028
6026438,CONFIRMED,0.4,0,0,0,0,24.2101973,0.0002461,-0.0002461,141.4698,0.00767,-0.00767,0.45,0.501,-0.245,4.046,0.286,-0.286,458.0,35.2,-35.2,1.5,0.1,-0.13,451.0,,,9.8,2.56,-2.56,14.1,2.0,q1_q17_dr25_tce,4650.0,125.0,-139.0,4.589,0.048,-0.028,0.706,0.046,-0.061,285.75146,41.33564,15.549
10663396,CONFIRMED,1.0,0,0,0,0,23.8990075,0.0001281,-0.0001281,151.39847,0.00431,-0.00431,0.153,0.27,-0.153,15.955,0.121,-0.121,293.4,5.5,-5.5,3.26,0.57,-0.86,823.0,,,108.3,50.64,-52.76,61.5,1.0,q1_q17_dr25_tce,5511.0,82.0,-74.0,3.914,0.21,-0.09,1.93,0.34,-0.51,290.97934,47.988998,13.153
11457726,CONFIRMED,1.0,0,0,0,0,6.22161107,2.049e-05,-2.049e-05,131.99094,0.00253,-0.00253,0.838,0.074,-0.634,3.4117,0.0783,-0.0783,165.0,6.4,-6.4,1.59,0.27,-0.09,1101.0,,,348.15,151.24,-52.79,29.0,1.0,q1_q17_dr25_tce,6277.0,75.0,-75.0,4.417,0.032,-0.12,1.097,0.186,-0.062,293.19537,49.316502,13.977
8956206,CONFIRMED,1.0,0,0,0,0,6.17998508,1.553e-05,-1.553e-05,132.72278,0.00207,-0.00207,0.175,0.29,-0.175,2.1094,0.0684,-0.0684,750.5,29.4,-29.4,2.12,0.14,-0.11,814.0,,,104.06,23.58,-18.0,29.0,1.0,q1_q17_dr25_tce,5149.0,103.0,-103.0,4.551,0.041,-0.045,0.791,0.051,-0.042,293.05801,45.248821,15.801
9649706,CONFIRMED,1.0,0,0,0,0,1.569066598,3.057e-06,-3.057e-06,133.04032,0.00171,-0.00171,0.097,0.358,-0.097,2.7803,0.0469,-0.0469,147.2,3.5,-3.5,1.68,0.28,-0.34,1849.0,,,2763.39,1157.65,-1098.21,48.7,1.0,q1_q17_dr25_tce,5821.0,69.0,-87.0,4.172,0.162,-0.108,1.395,0.228,-0.279,292.04437,46.329029,13.93
5856571,CONFIRMED,1.0,0,0,0,0,9.59068586,2.495e-05,-2.495e-05,132.68264,0.00205,-0.00205,0.359,0.075,-0.359,3.452,0.071,-0.071,544.6,15.7,-15.7,3.93,2.28,-2.28,1087.0,,,329.34,606.17,-277.29,40.0,1.0,q1_q17_dr25_tce,5476.0,179.0,-146.0,3.904,0.693,-0.297,1.673,0.971,-0.971,284.09457,41.182819,13.237
7765528,CONFIRMED,1.0,0,0,0,0,7.03932913,1.747e-05,-1.747e-05,133.85433,0.002,-0.002,0.956,0.017,-0.043,3.514,0.226,-0.226,836.7,27.0,-27.0,4.67,0.8,-0.73,1060.0,,,298.33,133.89,-97.29,48.6,1.0,q1_q17_dr25_tce,5846.0,79.0,-79.0,4.278,0.132,-0.108,1.24,0.213,-0.194,295.8287,43.425491,14.915
11760231,CONFIRMED,0.978,0,0,0,0,49.6075771,0.0001,-0.0001,138.41517,0.0017,-0.0017,0.764,0.015,-0.544,2.9575,0.0599,-0.0599,626.7,16.2,-16.2,2.12,0.18,-0.09,402.0,,,6.17,1.67,-0.95,44.9,1.0,q1_q17_dr25_tce,5187.0,103.0,-103.0,4.592,0.014,-0.072,0.774,0.065,-0.033,290.16525,49.923859,13.218
